filename,store,date,total,items,raw_text
4.jpg,Walmart ><,12/08/15,0.00,TAK 1 7.000 % 0.49,"Walmart ><

( 712 ) 366 - 3326
MANAGER DONALD MONEYMAKER
3201 MANAWA CENTRE DR
COUNCIL BLUFFS T@ 61601
$1# 01965 OPS 002031 TEs 20 TRE 05145

SW HRO FGHTR 063050940732 6.94 T
SUBTOTAL 6.94
TAK 1 7.000 % 0.49
TOTAL 143
DEBIT TEND 143
CHANGE DUE 0.00
EFT DEBIT PAY FROM PRIMARY
7.43 TOTAL PUR

ACCOUNT Py
REF & 634200381765
NETWORK ID. 0056 APPR CODE 087193
TERMINAL # MK995026

12/08/15 12:39:24

# ITEMS SOLD 1

TCR 3261 4114 0323 3051 6498

wii iionn yn

‘STORE
to midnight 7 davs a week.
bse! oot oats 12:39:26

Savings Catcher ca with Walmart app

ay

"
5.jpg,WHOLE FOODs,9/15/2020,28,Net Sales: $28.28,"WHOLE FOODs

MARKET

Sunnyvale SVL 408-419-1290
150 E Mc Kinley Ave
, Sunnyvale, CA 94066 |
KTTL SEA SALT POT CHP $1.29 ;
Ah BRIOCHE $6.99 F
CHEF PLATE MEAL $10 ,
. @ £10.00 ea $20.00 F

Subtotal : $28 .28
Net Sales: $28.28
Total - $28 . 28
Sold Items: 4
Paid:

RETURNS: We are now accepting returns on
purchases with the following conditions:
Returns will only be accepted on purchases
made on or after 9/15/2020. All returns
require a receipt. No returns on items
purchased after 90 days. For additional
information please visit wfm.com/returns.
KORIOKIOK KOR IK ROK ICR KOK ROK KK KK KKK KK KKK KKK RREE

Earn 5% Back at Whole Foods Market
with the Amazon Prime Rewards Visa.
Learn more at amazon.com/amazonvisa

KEK KK KER KK KKK RICK KOK KR KIRK KKK
HOW WAS YOUR SHOPPING EXPERIENCE?
Go to: htto://www.wfm.com/feedback
ENTER FOR A CHANCE T0 WIN A $250 GIFT CARD

908 6387 02/10/2021 07:10 PM

A A

63011070790806387021020210
— BKTHQW62ZD

Thanke far a> Wianle ECande Maree
"
5.jpg,WHOLE FOODs,9/15/2020,28,Net Sales: $28.28,"WHOLE FOODs

MARKET

Sunnyvale SVL 408-419-1290
150 E Mc Kinley Ave
, Sunnyvale, CA 94066 |
KTTL SEA SALT POT CHP $1.29 ;
Ah BRIOCHE $6.99 F
CHEF PLATE MEAL $10 ,
. @ £10.00 ea $20.00 F

Subtotal : $28 .28
Net Sales: $28.28
Total - $28 . 28
Sold Items: 4
Paid:

RETURNS: We are now accepting returns on
purchases with the following conditions:
Returns will only be accepted on purchases
made on or after 9/15/2020. All returns
require a receipt. No returns on items
purchased after 90 days. For additional
information please visit wfm.com/returns.
KORIOKIOK KOR IK ROK ICR KOK ROK KK KK KKK KK KKK KKK RREE

Earn 5% Back at Whole Foods Market
with the Amazon Prime Rewards Visa.
Learn more at amazon.com/amazonvisa

KEK KK KER KK KKK RICK KOK KR KIRK KKK
HOW WAS YOUR SHOPPING EXPERIENCE?
Go to: htto://www.wfm.com/feedback
ENTER FOR A CHANCE T0 WIN A $250 GIFT CARD

908 6387 02/10/2021 07:10 PM

A A

63011070790806387021020210
— BKTHQW62ZD

Thanke far a> Wianle ECande Maree
"
6.JPG,MOMI & TOY’S,26/01/2015,"175,",,"MOMI & TOY’S

CREPERIE

Lippo Mall K
Kemana vi Noo -

oO
momiantoys_ind Cinst
@indmomi Ctwitter)
Check: 3850
Pax: 1 OP: Gunawan Gunawan
POS Title:Cashier
Rept#: 415000001363 26/01/2015 16:13
7 Woman 0
2 Ham Cheese 74, 000
1 Ice Java Tea 16, 000
1 Mineral Water 13, 000
1 Black & White 72, 000
SUBTOTAL 175, 000
TOTAL 175, 000
CASH 200, 000
Change 2

2a ae ne NS a He a aS A NE eS a ca me Se

d Bil
ween ene 26/61 9565 16. 14----------->
Thank you for tasting
our “Meltingly Crepe""

"
6.JPG,MOMI & TOY’S,26/01/2015,"175,",,"MOMI & TOY’S

CREPERIE

Lippo Mall K
Kemana vi Noo -

oO
momiantoys_ind Cinst
@indmomi Ctwitter)
Check: 3850
Pax: 1 OP: Gunawan Gunawan
POS Title:Cashier
Rept#: 415000001363 26/01/2015 16:13
7 Woman 0
2 Ham Cheese 74, 000
1 Ice Java Tea 16, 000
1 Mineral Water 13, 000
1 Black & White 72, 000
SUBTOTAL 175, 000
TOTAL 175, 000
CASH 200, 000
Change 2

2a ae ne NS a He a aS A NE eS a ca me Se

d Bil
ween ene 26/61 9565 16. 14----------->
Thank you for tasting
our “Meltingly Crepe""

"
7.jpg,See back of receipt for your chance,11/13/17,0.00,TAX 1 6.500 % 1.15 | TAX 4 7.500 % 0.30 | DEBIT TEND 23.19,"See back of receipt for your chance
to win $1000
ID #: — 7L2TOWIM25F

Walmart >/<.

Save money. Live better.

( 701 ) 223 - 3066
MANAGER TIM MORRIS
2717 ROCK ISLAND PL
BISMARCK ND 58504
ST# 01534 OP# 009048 TE# 48 TRH 04455

6 WING PLATE 020108870398 3.98 P
ASST 27 063099656595 4.88 X
CUTIE CAR 063099656644 12.88 X

SUBTOTAL 21.74

TAX 1 6.500 % 1.15

TAX 4 7.500 % 0.30

TOTAL 23.19
DEBIT TEND 23.19
CHANGE DUE 0.00

EFT DEBIT PAY FROM PRIMARY
23.19 TOTAL PURCHASE
US DEBIT xxKK xxxk xxxx 2696 I 0

REF # 731700494718
NETWORK ID. 0081 APPR CODE 936886

US DEBIT

AID A0000000980840

TC 58B77239DA5B3B44
*NO SIGNATURE REQUIRED
TERMINAL # SCO11090

11/13/17 12:34:04
# ITEMS SOLD 3
TC# 2188 7274 6444 1567 3762

MUM

ii Low Prices You Can Trust. Every Day.
| 11/13/17 12:34:11
Store receipts on your phone. Walmart P

= |

"
7.jpg,See back of receipt for your chance,11/13/17,0.00,TAX 1 6.500 % 1.15 | TAX 4 7.500 % 0.30 | DEBIT TEND 23.19,"See back of receipt for your chance
to win $1000
ID #: — 7L2TOWIM25F

Walmart >/<.

Save money. Live better.

( 701 ) 223 - 3066
MANAGER TIM MORRIS
2717 ROCK ISLAND PL
BISMARCK ND 58504
ST# 01534 OP# 009048 TE# 48 TRH 04455

6 WING PLATE 020108870398 3.98 P
ASST 27 063099656595 4.88 X
CUTIE CAR 063099656644 12.88 X

SUBTOTAL 21.74

TAX 1 6.500 % 1.15

TAX 4 7.500 % 0.30

TOTAL 23.19
DEBIT TEND 23.19
CHANGE DUE 0.00

EFT DEBIT PAY FROM PRIMARY
23.19 TOTAL PURCHASE
US DEBIT xxKK xxxk xxxx 2696 I 0

REF # 731700494718
NETWORK ID. 0081 APPR CODE 936886

US DEBIT

AID A0000000980840

TC 58B77239DA5B3B44
*NO SIGNATURE REQUIRED
TERMINAL # SCO11090

11/13/17 12:34:04
# ITEMS SOLD 3
TC# 2188 7274 6444 1567 3762

MUM

ii Low Prices You Can Trust. Every Day.
| 11/13/17 12:34:11
Store receipts on your phone. Walmart P

= |

"
8.jpg,Thornton #629,,,3 @ 4.29 | E 3.75% TAX 2.97 | TOTAL TAX 3.52,"Thornton #629
16375 N. Washington St.
Thornton, CO 80023

2X Member 111826278335
E 673919 FF BS BREAST
E 633561 KS DICED TOM
(= 967596 JACKORGSALSA
3 @ 4.29
— 878137 18CT EGGS
E 77053 GRAPE TOMATO
404609 ECO HALF PAN
E 55992 GRND TURKEY
E 263423 CHPD ONION
E 22101 MONT JACK 2#
SUBTOTAL
TAX
seen TOTAL
Check/Member Prntd
CHANGE

A 8.50% TAX

E 3.75% TAX 2.97

TOTAL TAX 3.52
TOTAL NUMBER OF ITEMS SOLD = 11
‘wey 15:00 629 4 172 14
op#: 14 Name: PEPPER

Thank You!
Please Come Asain

Whse:629 Trm:4 Trn:172 OP:14

"
8.jpg,Thornton #629,,,3 @ 4.29 | E 3.75% TAX 2.97 | TOTAL TAX 3.52,"Thornton #629
16375 N. Washington St.
Thornton, CO 80023

2X Member 111826278335
E 673919 FF BS BREAST
E 633561 KS DICED TOM
(= 967596 JACKORGSALSA
3 @ 4.29
— 878137 18CT EGGS
E 77053 GRAPE TOMATO
404609 ECO HALF PAN
E 55992 GRND TURKEY
E 263423 CHPD ONION
E 22101 MONT JACK 2#
SUBTOTAL
TAX
seen TOTAL
Check/Member Prntd
CHANGE

A 8.50% TAX

E 3.75% TAX 2.97

TOTAL TAX 3.52
TOTAL NUMBER OF ITEMS SOLD = 11
‘wey 15:00 629 4 172 14
op#: 14 Name: PEPPER

Thank You!
Please Come Asain

Whse:629 Trm:4 Trn:172 OP:14

"
9.jpg,Yolancta,99/08/14,,2@ 1.82,"Yolancta
ashi er fi

99/08/14

N/yoRK

1X Rt
CHICKEN. WINE

28 AGS. 2684010000

CHICKEN WIN 90167406
pret LN GANS 203

0148200000

END STK FP Goer oe

Fron stew 20294900000

2 LOIN 3932930000

4497921020

B/BEST § STE
ear tego0rs4t
BAR EAT FRNK 70001903

Or HM onues  TeBea0e03
20 .84
TNORBRO CHIX BR 3737101318
KRFT DELUXE MAC 2100065886
2@ 1.82
EGGO WAFFLE 3800037435
L/D NUTTY BARS 2430004120
L\D OATMEAL CRM 2430004101
LINKS MILD 74295503660
KEEB TOWNHOUSE 3010010055
TURKEY FRANK 4222281210
RESERS POT SLD 7111719300
DM SPAG SAUCE 2400052363
yates Au Ge 2700044212

OM Gy ciAKY pauieets ‘1.96 FS
z Mer 64.98 Fs,

WINCO HOMO MILK TOseeeee
EqGs eon
TOTAL
TOTAL TAX

"
9.jpg,Yolancta,99/08/14,,2@ 1.82,"Yolancta
ashi er fi

99/08/14

N/yoRK

1X Rt
CHICKEN. WINE

28 AGS. 2684010000

CHICKEN WIN 90167406
pret LN GANS 203

0148200000

END STK FP Goer oe

Fron stew 20294900000

2 LOIN 3932930000

4497921020

B/BEST § STE
ear tego0rs4t
BAR EAT FRNK 70001903

Or HM onues  TeBea0e03
20 .84
TNORBRO CHIX BR 3737101318
KRFT DELUXE MAC 2100065886
2@ 1.82
EGGO WAFFLE 3800037435
L/D NUTTY BARS 2430004120
L\D OATMEAL CRM 2430004101
LINKS MILD 74295503660
KEEB TOWNHOUSE 3010010055
TURKEY FRANK 4222281210
RESERS POT SLD 7111719300
DM SPAG SAUCE 2400052363
yates Au Ge 2700044212

OM Gy ciAKY pauieets ‘1.96 FS
z Mer 64.98 Fs,

WINCO HOMO MILK TOseeeee
EqGs eon
TOTAL
TOTAL TAX

"
X00016469612.jpg,tan woon yann,25/12/2018,"9,00","1PC + 9.00) 0,00 9.00 | Rour ding Adjustment 0.00 | Round. :d Total (RM): 9.00","tan woon yann

BOOK TA -K (TAMAN DAYA) SDN BHD
PRON 7-W
NO.5? $5,57 & 59, JALAN SAGU 18,
TAMAN DAYA
81100 JOHOR BAHRU,
JOHOR.

WAM MITA At

Document Ho : TDO1167104

Date 25/12/2018 8:13:39 PM
Cashier MANIS.
Member
CASH BILL
CODE/DESC PRICE Dise AMOUIHT
Quy RM RM
0556929040118 AF MODELLING CLAY KIDDY FISH
1PC + 9.00) 0,00 9.00
Total : 9,00
Rour ding Adjustment 0.00
Round. :d Total (RM): 9.00
Cash oy 40.00.
CHANGE 00

GOODS SOLD ARE NOT RETURNAP
EXCHANGEABLE

THANK YOU
PLEASE COME AGAIN t
"
X00016469612.jpg,tan woon yann,25/12/2018,"9,00","1PC + 9.00) 0,00 9.00 | Rour ding Adjustment 0.00 | Round. :d Total (RM): 9.00","tan woon yann

BOOK TA -K (TAMAN DAYA) SDN BHD
PRON 7-W
NO.5? $5,57 & 59, JALAN SAGU 18,
TAMAN DAYA
81100 JOHOR BAHRU,
JOHOR.

WAM MITA At

Document Ho : TDO1167104

Date 25/12/2018 8:13:39 PM
Cashier MANIS.
Member
CASH BILL
CODE/DESC PRICE Dise AMOUIHT
Quy RM RM
0556929040118 AF MODELLING CLAY KIDDY FISH
1PC + 9.00) 0,00 9.00
Total : 9,00
Rour ding Adjustment 0.00
Round. :d Total (RM): 9.00
Cash oy 40.00.
CHANGE 00

GOODS SOLD ARE NOT RETURNAP
EXCHANGEABLE

THANK YOU
PLEASE COME AGAIN t
"
X00016469619.jpg,tan woon yann,19/10/2018,,88888 1 10.00 10.00 | 62483 1 55.90 | « RH 10.00,"tan woon yann

INDAH GIFT & HOME BECO
27, JALAN DEDAP 13,
TANAN JOHOR JAYA,
81100 JOHOR BAHRU, JOHOR.
Tel:07-3507405 Fax:07-35598160

RECEIPT

19/10/2018 20:49:59 #01
Cashier: CN Location/SP: 05 /0531

MB: 4026588

Room No: Of 050100025279
Desc/Iten Qty Price Ant/RH)
ST-PRIVILEGE CARD/GD INDAH

88888 1 10.00 10.00
GF-TABLE LAMP/STITCH <i>

62483 1 55.90

@PIsc 10.00%
HTotal Qty 2
TOTAL AHT..+«
ROUNDING ADI.

CASH...
CHANGE.

« RH 10.00

Thank You ! Please Come Again !
Goods Sold Are Not Retur
Healing In Wholesale And

"
X00016469619.jpg,tan woon yann,19/10/2018,,88888 1 10.00 10.00 | 62483 1 55.90 | « RH 10.00,"tan woon yann

INDAH GIFT & HOME BECO
27, JALAN DEDAP 13,
TANAN JOHOR JAYA,
81100 JOHOR BAHRU, JOHOR.
Tel:07-3507405 Fax:07-35598160

RECEIPT

19/10/2018 20:49:59 #01
Cashier: CN Location/SP: 05 /0531

MB: 4026588

Room No: Of 050100025279
Desc/Iten Qty Price Ant/RH)
ST-PRIVILEGE CARD/GD INDAH

88888 1 10.00 10.00
GF-TABLE LAMP/STITCH <i>

62483 1 55.90

@PIsc 10.00%
HTotal Qty 2
TOTAL AHT..+«
ROUNDING ADI.

CASH...
CHANGE.

« RH 10.00

Thank You ! Please Come Again !
Goods Sold Are Not Retur
Healing In Wholesale And

"
X00016469620.jpg,tan woon yann,12-01-19,,8970669 1X 19.00 19.00 | 9066468 8.02 8.02 | 9557031100236 1X 3.02 3.02 | ROUNDING ADJUSTMED -RM 0.02 | CASH RM 50.00 | CHANGE RM 16.10,"tan woon yann

MR O.1.¥. (JOHOR) SDN BHD
(CO.REG :933109-x)

LOT 1851-A & 1851-B, JALAN KPB 6,
KAWASAN PERINDUSTRIAN BALAKONG ,
43300 SERI KEMBANGAN, SELANGOR
(MR DIY TESCO TERBAU)
~INVOICE~

CHOPPING BOARO 35.5x25.5CM 803M#
EZiOHDOS - 24

8970669 1X 19.00 19.00
AIR PRESSURE SPRAYER SX~575-1 1.5L
HCO3-7 - 15

9066468 8.02 8.02
WAXCO WINDSHILED cLeaneR” 120ML

WAI4-3A - 48

9557031100236 1X 3.02 3.02
BOPP TAPE 48MM#100M CLEAR

FZ-04 - 36

6935818350846 1X 3.88 3,88
Item(s) : 4

TOTAL RM 33, 92
ROUNDING ADJUSTMED -RM 0.02
TOTAL ROUNDED RH 33,90
CASH RM 50.00
CHANGE RM 16.10
#2222222 +--+ ---- ed

12-01-19 21:13 SHO! ZKO9 14 RO00027830
OPERATOR TRAINEE CASHIER

EXCHANGE ARE ALLOWED WITHIN
7 DAYS WITH RECEIPT.
STRICTLY NO CASH REFUND.
"
X00016469620.jpg,tan woon yann,12-01-19,,8970669 1X 19.00 19.00 | 9066468 8.02 8.02 | 9557031100236 1X 3.02 3.02 | ROUNDING ADJUSTMED -RM 0.02 | CASH RM 50.00 | CHANGE RM 16.10,"tan woon yann

MR O.1.¥. (JOHOR) SDN BHD
(CO.REG :933109-x)

LOT 1851-A & 1851-B, JALAN KPB 6,
KAWASAN PERINDUSTRIAN BALAKONG ,
43300 SERI KEMBANGAN, SELANGOR
(MR DIY TESCO TERBAU)
~INVOICE~

CHOPPING BOARO 35.5x25.5CM 803M#
EZiOHDOS - 24

8970669 1X 19.00 19.00
AIR PRESSURE SPRAYER SX~575-1 1.5L
HCO3-7 - 15

9066468 8.02 8.02
WAXCO WINDSHILED cLeaneR” 120ML

WAI4-3A - 48

9557031100236 1X 3.02 3.02
BOPP TAPE 48MM#100M CLEAR

FZ-04 - 36

6935818350846 1X 3.88 3,88
Item(s) : 4

TOTAL RM 33, 92
ROUNDING ADJUSTMED -RM 0.02
TOTAL ROUNDED RH 33,90
CASH RM 50.00
CHANGE RM 16.10
#2222222 +--+ ---- ed

12-01-19 21:13 SHO! ZKO9 14 RO00027830
OPERATOR TRAINEE CASHIER

EXCHANGE ARE ALLOWED WITHIN
7 DAYS WITH RECEIPT.
STRICTLY NO CASH REFUND.
"
X00016469622.jpg,tan woon yann,26/12/2018,80.91,Total GST 0.00 | elusive of GST) = 80.90 | CASH : 100.00 | Change: 19.10,"tan woon yann

YONGFATT ENTERPRISE

(4MO517726)

NO 122.124. JALAN DEDAP 13
81100 JOHOR BAHRU

TEL © 3888,
GST ID 000849812504
SIMPLIFIED TAX INVOICE

CASH
Doc No

0031664 — Date 26/12/2018

USER Time 123100
sperson Ret
fom Qty SiPrice Amount Tax
£8318 1 8094 8091 SR
ELEGANT SCH TR BAG 15
Total Qty 1 8094
Total Sales (Excluding GST) 6091
Discount 000
Total GST 0.00
Rounding 001
elusive of GST) = 80.90
CASH : 100.00
Change: 19.10

|
AmtU{RM) Tax (Rm) |
80.91 0.00!

Total 80.91 0.00|

ARE NOT REFUNDABLE ONLY
"
X00016469622.jpg,tan woon yann,26/12/2018,80.91,Total GST 0.00 | elusive of GST) = 80.90 | CASH : 100.00 | Change: 19.10,"tan woon yann

YONGFATT ENTERPRISE

(4MO517726)

NO 122.124. JALAN DEDAP 13
81100 JOHOR BAHRU

TEL © 3888,
GST ID 000849812504
SIMPLIFIED TAX INVOICE

CASH
Doc No

0031664 — Date 26/12/2018

USER Time 123100
sperson Ret
fom Qty SiPrice Amount Tax
£8318 1 8094 8091 SR
ELEGANT SCH TR BAG 15
Total Qty 1 8094
Total Sales (Excluding GST) 6091
Discount 000
Total GST 0.00
Rounding 001
elusive of GST) = 80.90
CASH : 100.00
Change: 19.10

|
AmtU{RM) Tax (Rm) |
80.91 0.00!

Total 80.91 0.00|

ARE NOT REFUNDABLE ONLY
"
X00016469623.jpg,tan woon yann,18-11-18,,9555916500193 exe 3.17 3.11 | 1X 4.62 4.62 | 500084 TX 10.23 11.29 | gO090822 1X 4.50 4.50 | ROUNDING ADJUSTMENT] RM 0.01 | TOTAL ROUNDED RM 30.90 | CASH RM 51.00 | CHANGE RM 20.10,"tan woon yann

. (MW) SON BHD
86467 |-D)

OG1-A &@ 1Q51-B, JALAN KPB 6,
KAWASAN PERINDUSTRIAN BALAKONG,
43300 SERI KEMBANGAN, SELANGOR
(TESCO PUTRA NILAI)
INVOICE~

KELAT AUTO FCO WASH & SHINE ES1000 11
WAdS-/2A - 12

9555916500193 exe 3.17 3.11
* ECO AUTO WASH &HAX EW-1000-11

12

1X 4.62 4.62

500084 TX 10.23 11.29
KLEENSO AJAIB 99 SERAI WANYI 9006
WOOO - 15

9555651400385 Le TAS 14S
HANDKERCHIEF 7138682PCS

PLi2Pdl 1-4 - 6/900

gO090822 1X 4.50 4.50

Item(s) : 6 Qty(s) : 5
Tota] RM 30,91
ROUNDING ADJUSTMENT] RM 0.01
TOTAL ROUNDED RM 30.90
CASH RM 51.00
CHANGE RM 20.10
+ +
18-11-18 13:58 SHOI 2153 12 RONG002902

UPERATOR TRAINEE CASHIER

EXCHANGE ARE ALLOWED WITHIN
7 DAYS WITH RECEIPT.
STRICTLY NO CASH REFUND,
"
X00016469623.jpg,tan woon yann,18-11-18,,9555916500193 exe 3.17 3.11 | 1X 4.62 4.62 | 500084 TX 10.23 11.29 | gO090822 1X 4.50 4.50 | ROUNDING ADJUSTMENT] RM 0.01 | TOTAL ROUNDED RM 30.90 | CASH RM 51.00 | CHANGE RM 20.10,"tan woon yann

. (MW) SON BHD
86467 |-D)

OG1-A &@ 1Q51-B, JALAN KPB 6,
KAWASAN PERINDUSTRIAN BALAKONG,
43300 SERI KEMBANGAN, SELANGOR
(TESCO PUTRA NILAI)
INVOICE~

KELAT AUTO FCO WASH & SHINE ES1000 11
WAdS-/2A - 12

9555916500193 exe 3.17 3.11
* ECO AUTO WASH &HAX EW-1000-11

12

1X 4.62 4.62

500084 TX 10.23 11.29
KLEENSO AJAIB 99 SERAI WANYI 9006
WOOO - 15

9555651400385 Le TAS 14S
HANDKERCHIEF 7138682PCS

PLi2Pdl 1-4 - 6/900

gO090822 1X 4.50 4.50

Item(s) : 6 Qty(s) : 5
Tota] RM 30,91
ROUNDING ADJUSTMENT] RM 0.01
TOTAL ROUNDED RM 30.90
CASH RM 51.00
CHANGE RM 20.10
+ +
18-11-18 13:58 SHOI 2153 12 RONG002902

UPERATOR TRAINEE CASHIER

EXCHANGE ARE ALLOWED WITHIN
7 DAYS WITH RECEIPT.
STRICTLY NO CASH REFUND,
"
X00016469669.jpg,tan chay yee,09/01/2019,,"“T — ""2 15.50","tan chay yee

ABC HO TRADING
No,2&4, JALAN HARMONT 3/2,
TAMAN DESA HARMONT.
81100 JOHOR BAHRUJOHOR
07-355 2616

Cash Bill ; ~01-143008

Date —; 09/01/2019 8:01:11 PM
Cashier: OL
Description Qty = Price: Amount
RM
“T — ""2 15.50

Total Amount:
Cash Received
Change :

*Goods Sold are non-refundabl

***Thank You*** 3 ).00

**""Please Come Again***

"
X00016469669.jpg,tan chay yee,09/01/2019,,"“T — ""2 15.50","tan chay yee

ABC HO TRADING
No,2&4, JALAN HARMONT 3/2,
TAMAN DESA HARMONT.
81100 JOHOR BAHRUJOHOR
07-355 2616

Cash Bill ; ~01-143008

Date —; 09/01/2019 8:01:11 PM
Cashier: OL
Description Qty = Price: Amount
RM
“T — ""2 15.50

Total Amount:
Cash Received
Change :

*Goods Sold are non-refundabl

***Thank You*** 3 ).00

**""Please Come Again***

"
X00016469670.jpg,tan chay yee,15/01/2019,,,"tan chay yee

*** COPY ***
OJC MARKETING SDN BHD
ROC NO: 538358-H
NO 2 & 4, JALAN BAYU 4,
BANDAR SERI ALAM,
81750 MASAI, JOHOR
Tel:07-388 2218 Fax:07-386 8218
Email: ng@ojegroup.com

TAX INVOICE

“Invoice No”! PEGIV-1030765
Date 2 15/01/2019 11:05:16 AM
Cashier : NG CHUAN MIN
Sales Persor : FATIN
Bill To : THE PEAK QUARRY WORKS
Address

__ Description _S Price Amount

Total GST @6%:
Total Inclusive GST:
id Amt:

VISA CARD
9000000000004 318
Approval Code:000

Goods Sold Are Not Returnable & Refundable
*-+Thank You. Please Come Again.****
"
X00016469670.jpg,tan chay yee,15/01/2019,,,"tan chay yee

*** COPY ***
OJC MARKETING SDN BHD
ROC NO: 538358-H
NO 2 & 4, JALAN BAYU 4,
BANDAR SERI ALAM,
81750 MASAI, JOHOR
Tel:07-388 2218 Fax:07-386 8218
Email: ng@ojegroup.com

TAX INVOICE

“Invoice No”! PEGIV-1030765
Date 2 15/01/2019 11:05:16 AM
Cashier : NG CHUAN MIN
Sales Persor : FATIN
Bill To : THE PEAK QUARRY WORKS
Address

__ Description _S Price Amount

Total GST @6%:
Total Inclusive GST:
id Amt:

VISA CARD
9000000000004 318
Approval Code:000

Goods Sold Are Not Returnable & Refundable
*-+Thank You. Please Come Again.****
"
X00016469671.jpg,tan chay yee,02/01/2019,170.00,“Qty T Total Ttem Discount: 6.00 | 170.00 | VISA CARD 170.00,"tan chay yee

OJC MARKETING SDN BHD
ROC NO: 538358-H
NO 2 & 4, JALAN BAYU 4,
BANDAR SERI ALAM,
81750 MASAI, JOHOR
Tel:07-388 2218 Fax:07-388 9218
Email: ng@ojegroup.com

Cash Bill
“Yavoice No"" PEGIV-1030831
Date 02/01/2019 2:47:14 PM

Cashier : RHYS TAN
Sales Persor : FATIN

De tion si Qty Price it =e
000000111 1 170,00 170,00
KINGS SAFETY ‘POO4
SHOES KWD 805
“Qty T Total Ttem Discount: 6.00

Total Amount: 170.00

sO DO...
170.00

TOTAL:
VISA CARD 170.00
2600000000004 3 18

Approval Code:123 [. WO

Goods Sold Are Not Returnable & Refundable
“Thank You. Please Come Again.****
"
X00016469671.jpg,tan chay yee,02/01/2019,170.00,“Qty T Total Ttem Discount: 6.00 | 170.00 | VISA CARD 170.00,"tan chay yee

OJC MARKETING SDN BHD
ROC NO: 538358-H
NO 2 & 4, JALAN BAYU 4,
BANDAR SERI ALAM,
81750 MASAI, JOHOR
Tel:07-388 2218 Fax:07-388 9218
Email: ng@ojegroup.com

Cash Bill
“Yavoice No"" PEGIV-1030831
Date 02/01/2019 2:47:14 PM

Cashier : RHYS TAN
Sales Persor : FATIN

De tion si Qty Price it =e
000000111 1 170,00 170,00
KINGS SAFETY ‘POO4
SHOES KWD 805
“Qty T Total Ttem Discount: 6.00

Total Amount: 170.00

sO DO...
170.00

TOTAL:
VISA CARD 170.00
2600000000004 3 18

Approval Code:123 [. WO

Goods Sold Are Not Returnable & Refundable
“Thank You. Please Come Again.****
"
X00016469672.jpg,tan chay yee,11/01/2019,0.00,"1072 1 80.00 10 80.00 | 70349 1 160.00 160.00 160.00 | 1071 + 17.00 17.00 17.00 | 70791 1 10.00 1000 10.00 | 70637 1 6.00 6.00 6.00 | 1643 1 goo 8.00 8.00 | 70197 1 10.00 10.00 10.00 | 70561 2 18.00 18,00 36.00 | TotalSales ; 327.00 | Discount 0.00","tan chay yee

SOON HUAT MACHINERY ENTERPRISE
(JM0352019-K)
NO.53 JALAN PUTRA 1,
TAMAN SRI PUTRA,
81200 JOHOR BAHRU
JOHOR
TEL : 07-5547360 /016-7993391 FAX : 07-5624059
SOONHUAT2000@HOTMAIL.COM
GST ID : 002116837376

= _____ CASH SALES _ see ee
Doc No. s00004040 Date: 11/01/2019
Cashier USER Time: 09:44:00

Sale! Ref.
‘tem Qty S/Price__S/Price __Amount_Tax
1072 1 80.00 10 80.00

REPAIR ENGINE POWER SPRAYER (1UNIT)
workmanship & service

70349 1 160.00 160.00 160.00
GIANT 606 OVERFLOW ASSY
1071 + 17.00 17.00 17.00
ENGINE OIL
70791 1 10.00 1000 10.00
GREASE FOR TOOLS 40ML (AKODA)
70637 1 6.00 6.00 6.00
EY20 PLUG CHAMPION
1643 1 goo 8.00 8.00
STARTER TALI
70197 1 10.00 10.00 10.00
EY20 STARTER HANDLE
70561 2 18.00 18,00 36.00
HD40 1L COTIN
Toy = 9 327 00
TotalSales ; 327.00
Discount 0.00
Total 0.00
Rounding 0,00

Total Sales : 327.00
CASH : 327.00
Change : 0.00
GOODS SOLD ARE NOT RETURNABLE, THANK YOU.
"
